date_id,date,day,day_of_week,is_weekend,month,year
4605,2007-03-02,2,4,False,3,2007
4625,2007-03-02,2,4,False,3,2007
4631,2007-03-02,2,4,False,3,2007
4659,2007-03-02,2,4,False,3,2007
4661,2007-03-02,2,4,False,3,2007
4679,2007-03-02,2,4,False,3,2007
4703,2007-03-02,2,4,False,3,2007
4705,2007-03-02,2,4,False,3,2007
4729,2007-03-02,2,4,False,3,2007
4739,2007-03-02,2,4,False,3,2007
4753,2007-03-02,2,4,False,3,2007
4763,2007-03-02,2,4,False,3,2007
4775,2007-03-02,2,4,False,3,2007
4785,2007-03-02,2,4,False,3,2007
4823,2007-03-02,2,4,False,3,2007
4859,2007-03-02,2,4,False,3,2007
4861,2007-03-02,2,4,False,3,2007
4875,2007-03-02,2,4,False,3,2007
4879,2007-03-02,2,4,False,3,2007
4885,2007-03-02,2,4,False,3,2007
4887,2007-03-02,2,4,False,3,2007
4913,2007-03-02,2,4,False,3,2007
4933,2007-03-02,2,4,False,3,2007
4943,2007-03-02,2,4,False,3,2007
4959,2007-03-02,2,4,False,3,2007
4967,2007-03-02,2,4,False,3,2007
4975,2007-03-02,2,4,False,3,2007
4991,2007-03-02,2,4,False,3,2007
5009,2007-03-02,2,4,False,3,2007
5021,2007-03-02,2,4,False,3,2007
5069,2007-03-02,2,4,False,3,2007
5099,2007-03-02,2,4,False,3,2007
5101,2007-03-02,2,4,False,3,2007
5109,2007-03-02,2,4,False,3,2007
5139,2007-03-02,2,4,False,3,2007
5155,2007-03-02,2,4,False,3,2007
5169,2007-03-02,2,4,False,3,2007
5179,2007-03-02,2,4,False,3,2007
5191,2007-03-02,2,4,False,3,2007
5193,2007-03-02,2,4,False,3,2007
5207,2007-03-02,2,4,False,3,2007
5221,2007-03-02,2,4,False,3,2007
5233,2007-03-02,2,4,False,3,2007
5247,2007-03-02,2,4,False,3,2007
5257,2007-03-02,2,4,False,3,2007
5265,2007-03-02,2,4,False,3,2007
5273,2007-03-02,2,4,False,3,2007
5295,2007-03-02,2,4,False,3,2007
5313,2007-03-02,2,4,False,3,2007
5315,2007-03-02,2,4,False,3,2007
5333,2007-03-02,2,4,False,3,2007
5349,2007-03-02,2,4,False,3,2007
5377,2007-03-02,2,4,False,3,2007
5411,2007-03-02,2,4,False,3,2007
5421,2007-03-02,2,4,False,3,2007
5429,2007-03-02,2,4,False,3,2007
5431,2007-03-02,2,4,False,3,2007
5451,2007-03-02,2,4,False,3,2007
5491,2007-03-02,2,4,False,3,2007
5509,2007-03-02,2,4,False,3,2007
5519,2007-03-02,2,4,False,3,2007
5529,2007-03-02,2,4,False,3,2007
5539,2007-03-02,2,4,False,3,2007
5551,2007-03-02,2,4,False,3,2007
5589,2007-03-02,2,4,False,3,2007
5601,2007-03-02,2,4,False,3,2007
5609,2007-03-02,2,4,False,3,2007
5611,2007-03-02,2,4,False,3,2007
5635,2007-03-02,2,4,False,3,2007
5653,2007-03-02,2,4,False,3,2007
5663,2007-03-02,2,4,False,3,2007
5699,2007-03-02,2,4,False,3,2007
5711,2007-03-02,2,4,False,3,2007
5721,2007-03-02,2,4,False,3,2007
5747,2007-03-02,2,4,False,3,2007
5759,2007-03-02,2,4,False,3,2007
5775,2007-03-02,2,4,False,3,2007
5801,2007-03-02,2,4,False,3,2007
5811,2007-03-02,2,4,False,3,2007
5863,2007-03-02,2,4,False,3,2007
5879,2007-03-02,2,4,False,3,2007
5881,2007-03-02,2,4,False,3,2007
5911,2007-03-02,2,4,False,3,2007
5919,2007-03-02,2,4,False,3,2007
5929,2007-03-02,2,4,False,3,2007
5947,2007-03-02,2,4,False,3,2007
5989,2007-03-02,2,4,False,3,2007
6029,2007-03-02,2,4,False,3,2007
6035,2007-03-02,2,4,False,3,2007
6043,2007-03-02,2,4,False,3,2007
6053,2007-03-02,2,4,False,3,2007
6063,2007-03-02,2,4,False,3,2007
6071,2007-03-02,2,4,False,3,2007
6105,2007-03-02,2,4,False,3,2007
6107,2007-03-02,2,4,False,3,2007
6115,2007-03-02,2,4,False,3,2007
6119,2007-03-02,2,4,False,3,2007
6133,2007-03-02,2,4,False,3,2007
6179,2007-03-02,2,4,False,3,2007
6199,2007-03-02,2,4,False,3,2007
6201,2007-03-02,2,4,False,3,2007
6241,2007-03-02,2,4,False,3,2007
6249,2007-03-02,2,4,False,3,2007
6259,2007-03-02,2,4,False,3,2007
6293,2007-03-02,2,4,False,3,2007
6317,2007-03-02,2,4,False,3,2007
6331,2007-03-02,2,4,False,3,2007
6347,2007-03-02,2,4,False,3,2007
6359,2007-03-02,2,4,False,3,2007
6419,2007-03-02,2,4,False,3,2007
6433,2007-03-02,2,4,False,3,2007
6443,2007-03-02,2,4,False,3,2007
6459,2007-03-02,2,4,False,3,2007
6475,2007-03-02,2,4,False,3,2007
6485,2007-03-02,2,4,False,3,2007
6497,2007-03-02,2,4,False,3,2007
6507,2007-03-02,2,4,False,3,2007
6521,2007-03-02,2,4,False,3,2007
6539,2007-03-02,2,4,False,3,2007
6541,2007-03-02,2,4,False,3,2007
6563,2007-03-02,2,4,False,3,2007
6565,2007-03-02,2,4,False,3,2007
6591,2007-03-02,2,4,False,3,2007
6609,2007-03-02,2,4,False,3,2007
6689,2007-03-02,2,4,False,3,2007
6699,2007-03-02,2,4,False,3,2007
6701,2007-03-02,2,4,False,3,2007
6719,2007-03-02,2,4,False,3,2007
6721,2007-03-02,2,4,False,3,2007
6761,2007-03-02,2,4,False,3,2007
6809,2007-03-02,2,4,False,3,2007
6879,2007-03-02,2,4,False,3,2007
6889,2007-03-02,2,4,False,3,2007
6901,2007-03-02,2,4,False,3,2007
6923,2007-03-02,2,4,False,3,2007
6943,2007-03-02,2,4,False,3,2007
6963,2007-03-02,2,4,False,3,2007
6999,2007-03-02,2,4,False,3,2007
7005,2007-03-02,2,4,False,3,2007
7007,2007-03-02,2,4,False,3,2007
7045,2007-03-02,2,4,False,3,2007
7065,2007-03-02,2,4,False,3,2007
7067,2007-03-02,2,4,False,3,2007
7077,2007-03-02,2,4,False,3,2007
7121,2007-03-02,2,4,False,3,2007
7143,2007-03-02,2,4,False,3,2007
7173,2007-03-02,2,4,False,3,2007
7195,2007-03-02,2,4,False,3,2007
7205,2007-03-02,2,4,False,3,2007
7219,2007-03-02,2,4,False,3,2007
7227,2007-03-02,2,4,False,3,2007
7229,2007-03-02,2,4,False,3,2007
7251,2007-03-02,2,4,False,3,2007
7269,2007-03-02,2,4,False,3,2007
7271,2007-03-02,2,4,False,3,2007
7301,2007-03-02,2,4,False,3,2007
7311,2007-03-02,2,4,False,3,2007
7337,2007-03-02,2,4,False,3,2007
7339,2007-03-02,2,4,False,3,2007
7353,2007-03-02,2,4,False,3,2007
7363,2007-03-02,2,4,False,3,2007
7383,2007-03-02,2,4,False,3,2007
7415,2007-03-02,2,4,False,3,2007
7435,2007-03-02,2,4,False,3,2007
7445,2007-03-02,2,4,False,3,2007
7447,2007-03-02,2,4,False,3,2007
7459,2007-03-02,2,4,False,3,2007
7473,2007-03-02,2,4,False,3,2007
7533,2007-03-02,2,4,False,3,2007
7545,2007-03-02,2,4,False,3,2007
7571,2007-03-02,2,4,False,3,2007
7617,2007-03-02,2,4,False,3,2007
7635,2007-03-02,2,4,False,3,2007
7645,2007-03-02,2,4,False,3,2007
2077,2007-03-16,16,4,False,3,2007
2155,2007-03-16,16,4,False,3,2007
2529,2007-03-16,16,4,False,3,2007
2675,2007-03-16,16,4,False,3,2007
2837,2007-03-16,16,4,False,3,2007
2871,2007-03-16,16,4,False,3,2007
2969,2007-03-16,16,4,False,3,2007
3003,2007-03-16,16,4,False,3,2007
3089,2007-03-16,16,4,False,3,2007
3127,2007-03-16,16,4,False,3,2007
3269,2007-03-16,16,4,False,3,2007
3287,2007-03-16,16,4,False,3,2007
3297,2007-03-16,16,4,False,3,2007
3509,2007-03-16,16,4,False,3,2007
3551,2007-03-16,16,4,False,3,2007
3565,2007-03-16,16,4,False,3,2007
4011,2007-03-16,16,4,False,3,2007
4075,2007-03-16,16,4,False,3,2007
4211,2007-03-16,16,4,False,3,2007
4409,2007-03-16,16,4,False,3,2007
4533,2007-03-16,16,4,False,3,2007
4825,2007-03-16,16,4,False,3,2007
4889,2007-03-16,16,4,False,3,2007
4993,2007-03-16,16,4,False,3,2007
5209,2007-03-16,16,4,False,3,2007
5281,2007-03-16,16,4,False,3,2007
5307,2007-03-16,16,4,False,3,2007
5353,2007-03-16,16,4,False,3,2007
5403,2007-03-16,16,4,False,3,2007
5979,2007-03-16,16,4,False,3,2007
6229,2007-03-16,16,4,False,3,2007
6277,2007-03-16,16,4,False,3,2007
7293,2007-03-16,16,4,False,3,2007
7355,2007-03-16,16,4,False,3,2007
7375,2007-03-16,16,4,False,3,2007
7461,2007-03-16,16,4,False,3,2007
7627,2007-03-16,16,4,False,3,2007
7629,2007-03-16,16,4,False,3,2007
2019,2007-03-17,17,5,True,3,2007
2029,2007-03-17,17,5,True,3,2007
2051,2007-03-17,17,5,True,3,2007
2053,2007-03-17,17,5,True,3,2007
2069,2007-03-17,17,5,True,3,2007
2121,2007-03-17,17,5,True,3,2007
2123,2007-03-17,17,5,True,3,2007
2133,2007-03-17,17,5,True,3,2007
2171,2007-03-17,17,5,True,3,2007
2187,2007-03-17,17,5,True,3,2007
2203,2007-03-17,17,5,True,3,2007
2229,2007-03-17,17,5,True,3,2007
2239,2007-03-17,17,5,True,3,2007
2283,2007-03-17,17,5,True,3,2007
2291,2007-03-17,17,5,True,3,2007
2297,2007-03-17,17,5,True,3,2007
2311,2007-03-17,17,5,True,3,2007
2323,2007-03-17,17,5,True,3,2007
2333,2007-03-17,17,5,True,3,2007
2357,2007-03-17,17,5,True,3,2007
2369,2007-03-17,17,5,True,3,2007
2377,2007-03-17,17,5,True,3,2007
2387,2007-03-17,17,5,True,3,2007
2397,2007-03-17,17,5,True,3,2007
2417,2007-03-17,17,5,True,3,2007
2429,2007-03-17,17,5,True,3,2007
2449,2007-03-17,17,5,True,3,2007
2459,2007-03-17,17,5,True,3,2007
2465,2007-03-17,17,5,True,3,2007
2477,2007-03-17,17,5,True,3,2007
2489,2007-03-17,17,5,True,3,2007
2501,2007-03-17,17,5,True,3,2007
2503,2007-03-17,17,5,True,3,2007
2513,2007-03-17,17,5,True,3,2007
2515,2007-03-17,17,5,True,3,2007
2531,2007-03-17,17,5,True,3,2007
2537,2007-03-17,17,5,True,3,2007
2547,2007-03-17,17,5,True,3,2007
2561,2007-03-17,17,5,True,3,2007
2573,2007-03-17,17,5,True,3,2007
2587,2007-03-17,17,5,True,3,2007
2643,2007-03-17,17,5,True,3,2007
2655,2007-03-17,17,5,True,3,2007
2667,2007-03-17,17,5,True,3,2007
2677,2007-03-17,17,5,True,3,2007
2711,2007-03-17,17,5,True,3,2007
2739,2007-03-17,17,5,True,3,2007
2791,2007-03-17,17,5,True,3,2007
2793,2007-03-17,17,5,True,3,2007
2807,2007-03-17,17,5,True,3,2007
2815,2007-03-17,17,5,True,3,2007
2839,2007-03-17,17,5,True,3,2007
2857,2007-03-17,17,5,True,3,2007
2885,2007-03-17,17,5,True,3,2007
2913,2007-03-17,17,5,True,3,2007
2941,2007-03-17,17,5,True,3,2007
3005,2007-03-17,17,5,True,3,2007
3041,2007-03-17,17,5,True,3,2007
3077,2007-03-17,17,5,True,3,2007
3111,2007-03-17,17,5,True,3,2007
3117,2007-03-17,17,5,True,3,2007
3137,2007-03-17,17,5,True,3,2007
3145,2007-03-17,17,5,True,3,2007
3155,2007-03-17,17,5,True,3,2007
3169,2007-03-17,17,5,True,3,2007
3175,2007-03-17,17,5,True,3,2007
3191,2007-03-17,17,5,True,3,2007
3197,2007-03-17,17,5,True,3,2007
3207,2007-03-17,17,5,True,3,2007
3225,2007-03-17,17,5,True,3,2007
3271,2007-03-17,17,5,True,3,2007
3277,2007-03-17,17,5,True,3,2007
3299,2007-03-17,17,5,True,3,2007
3319,2007-03-17,17,5,True,3,2007
3329,2007-03-17,17,5,True,3,2007
3339,2007-03-17,17,5,True,3,2007
3369,2007-03-17,17,5,True,3,2007
3421,2007-03-17,17,5,True,3,2007
3459,2007-03-17,17,5,True,3,2007
3461,2007-03-17,17,5,True,3,2007
3475,2007-03-17,17,5,True,3,2007
3497,2007-03-17,17,5,True,3,2007
3519,2007-03-17,17,5,True,3,2007
3533,2007-03-17,17,5,True,3,2007
3571,2007-03-17,17,5,True,3,2007
3577,2007-03-17,17,5,True,3,2007
3587,2007-03-17,17,5,True,3,2007
3597,2007-03-17,17,5,True,3,2007
3599,2007-03-17,17,5,True,3,2007
3607,2007-03-17,17,5,True,3,2007
3609,2007-03-17,17,5,True,3,2007
3629,2007-03-17,17,5,True,3,2007
3639,2007-03-17,17,5,True,3,2007
3689,2007-03-17,17,5,True,3,2007
3703,2007-03-17,17,5,True,3,2007
3729,2007-03-17,17,5,True,3,2007
3771,2007-03-17,17,5,True,3,2007
3779,2007-03-17,17,5,True,3,2007
3801,2007-03-17,17,5,True,3,2007
3819,2007-03-17,17,5,True,3,2007
3821,2007-03-17,17,5,True,3,2007
3829,2007-03-17,17,5,True,3,2007
3851,2007-03-17,17,5,True,3,2007
3863,2007-03-17,17,5,True,3,2007
3875,2007-03-17,17,5,True,3,2007
3889,2007-03-17,17,5,True,3,2007
3905,2007-03-17,17,5,True,3,2007
3923,2007-03-17,17,5,True,3,2007
3933,2007-03-17,17,5,True,3,2007
3951,2007-03-17,17,5,True,3,2007
3965,2007-03-17,17,5,True,3,2007
3999,2007-03-17,17,5,True,3,2007
4023,2007-03-17,17,5,True,3,2007
4049,2007-03-17,17,5,True,3,2007
4065,2007-03-17,17,5,True,3,2007
4091,2007-03-17,17,5,True,3,2007
4101,2007-03-17,17,5,True,3,2007
4119,2007-03-17,17,5,True,3,2007
4145,2007-03-17,17,5,True,3,2007
4153,2007-03-17,17,5,True,3,2007
4173,2007-03-17,17,5,True,3,2007
4191,2007-03-17,17,5,True,3,2007
4199,2007-03-17,17,5,True,3,2007
4213,2007-03-17,17,5,True,3,2007
4233,2007-03-17,17,5,True,3,2007
4245,2007-03-17,17,5,True,3,2007
4253,2007-03-17,17,5,True,3,2007
4311,2007-03-17,17,5,True,3,2007
4317,2007-03-17,17,5,True,3,2007
4323,2007-03-17,17,5,True,3,2007
4355,2007-03-17,17,5,True,3,2007
4369,2007-03-17,17,5,True,3,2007
4379,2007-03-17,17,5,True,3,2007
4387,2007-03-17,17,5,True,3,2007
4423,2007-03-17,17,5,True,3,2007
4425,2007-03-17,17,5,True,3,2007
4437,2007-03-17,17,5,True,3,2007
4443,2007-03-17,17,5,True,3,2007
4461,2007-03-17,17,5,True,3,2007
4477,2007-03-17,17,5,True,3,2007
4513,2007-03-17,17,5,True,3,2007
4535,2007-03-17,17,5,True,3,2007
4553,2007-03-17,17,5,True,3,2007
4567,2007-03-17,17,5,True,3,2007
4583,2007-03-17,17,5,True,3,2007
4619,2007-03-17,17,5,True,3,2007
4641,2007-03-17,17,5,True,3,2007
4651,2007-03-17,17,5,True,3,2007
4675,2007-03-17,17,5,True,3,2007
4681,2007-03-17,17,5,True,3,2007
4683,2007-03-17,17,5,True,3,2007
4693,2007-03-17,17,5,True,3,2007
4719,2007-03-17,17,5,True,3,2007
4721,2007-03-17,17,5,True,3,2007
4731,2007-03-17,17,5,True,3,2007
4733,2007-03-17,17,5,True,3,2007
4741,2007-03-17,17,5,True,3,2007
4755,2007-03-17,17,5,True,3,2007
4801,2007-03-17,17,5,True,3,2007
4827,2007-03-17,17,5,True,3,2007
4837,2007-03-17,17,5,True,3,2007
4845,2007-03-17,17,5,True,3,2007
4863,2007-03-17,17,5,True,3,2007
4897,2007-03-17,17,5,True,3,2007
4899,2007-03-17,17,5,True,3,2007
4923,2007-03-17,17,5,True,3,2007
4949,2007-03-17,17,5,True,3,2007
4977,2007-03-17,17,5,True,3,2007
5011,2007-03-17,17,5,True,3,2007
5047,2007-03-17,17,5,True,3,2007
5061,2007-03-17,17,5,True,3,2007
5079,2007-03-17,17,5,True,3,2007
5089,2007-03-17,17,5,True,3,2007
5103,2007-03-17,17,5,True,3,2007
5123,2007-03-17,17,5,True,3,2007
5157,2007-03-17,17,5,True,3,2007
5171,2007-03-17,17,5,True,3,2007
5181,2007-03-17,17,5,True,3,2007
5223,2007-03-17,17,5,True,3,2007
5235,2007-03-17,17,5,True,3,2007
5317,2007-03-17,17,5,True,3,2007
5341,2007-03-17,17,5,True,3,2007
5365,2007-03-17,17,5,True,3,2007
5379,2007-03-17,17,5,True,3,2007
5393,2007-03-17,17,5,True,3,2007
5413,2007-03-17,17,5,True,3,2007
5443,2007-03-17,17,5,True,3,2007
5445,2007-03-17,17,5,True,3,2007
5463,2007-03-17,17,5,True,3,2007
5487,2007-03-17,17,5,True,3,2007
5511,2007-03-17,17,5,True,3,2007
5521,2007-03-17,17,5,True,3,2007
5531,2007-03-17,17,5,True,3,2007
5553,2007-03-17,17,5,True,3,2007
5571,2007-03-17,17,5,True,3,2007
5583,2007-03-17,17,5,True,3,2007
5613,2007-03-17,17,5,True,3,2007
5623,2007-03-17,17,5,True,3,2007
5665,2007-03-17,17,5,True,3,2007
5679,2007-03-17,17,5,True,3,2007
5701,2007-03-17,17,5,True,3,2007
5769,2007-03-17,17,5,True,3,2007
5803,2007-03-17,17,5,True,3,2007
5813,2007-03-17,17,5,True,3,2007
5823,2007-03-17,17,5,True,3,2007
5837,2007-03-17,17,5,True,3,2007
5839,2007-03-17,17,5,True,3,2007
5847,2007-03-17,17,5,True,3,2007
5865,2007-03-17,17,5,True,3,2007
5867,2007-03-17,17,5,True,3,2007
5903,2007-03-17,17,5,True,3,2007
5921,2007-03-17,17,5,True,3,2007
5941,2007-03-17,17,5,True,3,2007
5949,2007-03-17,17,5,True,3,2007
5959,2007-03-17,17,5,True,3,2007
5971,2007-03-17,17,5,True,3,2007
5991,2007-03-17,17,5,True,3,2007
6001,2007-03-17,17,5,True,3,2007
6045,2007-03-17,17,5,True,3,2007
6065,2007-03-17,17,5,True,3,2007
6093,2007-03-17,17,5,True,3,2007
6109,2007-03-17,17,5,True,3,2007
6125,2007-03-17,17,5,True,3,2007
6149,2007-03-17,17,5,True,3,2007
6169,2007-03-17,17,5,True,3,2007
6181,2007-03-17,17,5,True,3,2007
6209,2007-03-17,17,5,True,3,2007
6211,2007-03-17,17,5,True,3,2007
6223,2007-03-17,17,5,True,3,2007
6339,2007-03-17,17,5,True,3,2007
6341,2007-03-17,17,5,True,3,2007
6349,2007-03-17,17,5,True,3,2007
6361,2007-03-17,17,5,True,3,2007
6397,2007-03-17,17,5,True,3,2007
6405,2007-03-17,17,5,True,3,2007
6421,2007-03-17,17,5,True,3,2007
6461,2007-03-17,17,5,True,3,2007
6509,2007-03-17,17,5,True,3,2007
6531,2007-03-17,17,5,True,3,2007
6543,2007-03-17,17,5,True,3,2007
6553,2007-03-17,17,5,True,3,2007
6567,2007-03-17,17,5,True,3,2007
6593,2007-03-17,17,5,True,3,2007
6611,2007-03-17,17,5,True,3,2007
6617,2007-03-17,17,5,True,3,2007
6633,2007-03-17,17,5,True,3,2007
6643,2007-03-17,17,5,True,3,2007
6653,2007-03-17,17,5,True,3,2007
6673,2007-03-17,17,5,True,3,2007
6681,2007-03-17,17,5,True,3,2007
6703,2007-03-17,17,5,True,3,2007
6723,2007-03-17,17,5,True,3,2007
6737,2007-03-17,17,5,True,3,2007
6749,2007-03-17,17,5,True,3,2007
6751,2007-03-17,17,5,True,3,2007
6789,2007-03-17,17,5,True,3,2007
6801,2007-03-17,17,5,True,3,2007
6857,2007-03-17,17,5,True,3,2007
6867,2007-03-17,17,5,True,3,2007
6881,2007-03-17,17,5,True,3,2007
6891,2007-03-17,17,5,True,3,2007
6935,2007-03-17,17,5,True,3,2007
6949,2007-03-17,17,5,True,3,2007
6977,2007-03-17,17,5,True,3,2007
7009,2007-03-17,17,5,True,3,2007
7021,2007-03-17,17,5,True,3,2007
7047,2007-03-17,17,5,True,3,2007
7079,2007-03-17,17,5,True,3,2007
7081,2007-03-17,17,5,True,3,2007
7083,2007-03-17,17,5,True,3,2007
7123,2007-03-17,17,5,True,3,2007
7127,2007-03-17,17,5,True,3,2007
7145,2007-03-17,17,5,True,3,2007
7207,2007-03-17,17,5,True,3,2007
7231,2007-03-17,17,5,True,3,2007
7239,2007-03-17,17,5,True,3,2007
7285,2007-03-17,17,5,True,3,2007
7303,2007-03-17,17,5,True,3,2007
7365,2007-03-17,17,5,True,3,2007
7377,2007-03-17,17,5,True,3,2007
7385,2007-03-17,17,5,True,3,2007
7393,2007-03-17,17,5,True,3,2007
7417,2007-03-17,17,5,True,3,2007
7437,2007-03-17,17,5,True,3,2007
7475,2007-03-17,17,5,True,3,2007
7487,2007-03-17,17,5,True,3,2007
7515,2007-03-17,17,5,True,3,2007
7525,2007-03-17,17,5,True,3,2007
7547,2007-03-17,17,5,True,3,2007
7595,2007-03-17,17,5,True,3,2007
7619,2007-03-17,17,5,True,3,2007
7647,2007-03-17,17,5,True,3,2007
2031,2007-03-18,18,6,True,3,2007
2041,2007-03-18,18,6,True,3,2007
2055,2007-03-18,18,6,True,3,2007
2105,2007-03-18,18,6,True,3,2007
2125,2007-03-18,18,6,True,3,2007
2147,2007-03-18,18,6,True,3,2007
2189,2007-03-18,18,6,True,3,2007
2205,2007-03-18,18,6,True,3,2007
2211,2007-03-18,18,6,True,3,2007
2251,2007-03-18,18,6,True,3,2007
2285,2007-03-18,18,6,True,3,2007
2293,2007-03-18,18,6,True,3,2007
2299,2007-03-18,18,6,True,3,2007
2313,2007-03-18,18,6,True,3,2007
2341,2007-03-18,18,6,True,3,2007
2371,2007-03-18,18,6,True,3,2007
2409,2007-03-18,18,6,True,3,2007
2419,2007-03-18,18,6,True,3,2007
2437,2007-03-18,18,6,True,3,2007
2483,2007-03-18,18,6,True,3,2007
2491,2007-03-18,18,6,True,3,2007
2505,2007-03-18,18,6,True,3,2007
2539,2007-03-18,18,6,True,3,2007
2595,2007-03-18,18,6,True,3,2007
2611,2007-03-18,18,6,True,3,2007
2617,2007-03-18,18,6,True,3,2007
2629,2007-03-18,18,6,True,3,2007
2645,2007-03-18,18,6,True,3,2007
2689,2007-03-18,18,6,True,3,2007
2713,2007-03-18,18,6,True,3,2007
2741,2007-03-18,18,6,True,3,2007
2757,2007-03-18,18,6,True,3,2007
2795,2007-03-18,18,6,True,3,2007
2809,2007-03-18,18,6,True,3,2007
2823,2007-03-18,18,6,True,3,2007
2873,2007-03-18,18,6,True,3,2007
2887,2007-03-18,18,6,True,3,2007
2905,2007-03-18,18,6,True,3,2007
2915,2007-03-18,18,6,True,3,2007
2923,2007-03-18,18,6,True,3,2007
2931,2007-03-18,18,6,True,3,2007
2943,2007-03-18,18,6,True,3,2007
2951,2007-03-18,18,6,True,3,2007
2971,2007-03-18,18,6,True,3,2007
2979,2007-03-18,18,6,True,3,2007
2991,2007-03-18,18,6,True,3,2007
3007,2007-03-18,18,6,True,3,2007
3009,2007-03-18,18,6,True,3,2007
3017,2007-03-18,18,6,True,3,2007
3033,2007-03-18,18,6,True,3,2007
3049,2007-03-18,18,6,True,3,2007
3063,2007-03-18,18,6,True,3,2007
3091,2007-03-18,18,6,True,3,2007
3101,2007-03-18,18,6,True,3,2007
3129,2007-03-18,18,6,True,3,2007
3157,2007-03-18,18,6,True,3,2007
3159,2007-03-18,18,6,True,3,2007
3199,2007-03-18,18,6,True,3,2007
3209,2007-03-18,18,6,True,3,2007
3221,2007-03-18,18,6,True,3,2007
3245,2007-03-18,18,6,True,3,2007
3247,2007-03-18,18,6,True,3,2007
3249,2007-03-18,18,6,True,3,2007
3279,2007-03-18,18,6,True,3,2007
3307,2007-03-18,18,6,True,3,2007
3349,2007-03-18,18,6,True,3,2007
3401,2007-03-18,18,6,True,3,2007
3433,2007-03-18,18,6,True,3,2007
3445,2007-03-18,18,6,True,3,2007
3477,2007-03-18,18,6,True,3,2007
3489,2007-03-18,18,6,True,3,2007
3535,2007-03-18,18,6,True,3,2007
3537,2007-03-18,18,6,True,3,2007
3555,2007-03-18,18,6,True,3,2007
3589,2007-03-18,18,6,True,3,2007
3611,2007-03-18,18,6,True,3,2007
3621,2007-03-18,18,6,True,3,2007
3641,2007-03-18,18,6,True,3,2007
3713,2007-03-18,18,6,True,3,2007
3721,2007-03-18,18,6,True,3,2007
3731,2007-03-18,18,6,True,3,2007
3743,2007-03-18,18,6,True,3,2007
3747,2007-03-18,18,6,True,3,2007
3761,2007-03-18,18,6,True,3,2007
3773,2007-03-18,18,6,True,3,2007
3789,2007-03-18,18,6,True,3,2007
3803,2007-03-18,18,6,True,3,2007
3811,2007-03-18,18,6,True,3,2007
3841,2007-03-18,18,6,True,3,2007
3877,2007-03-18,18,6,True,3,2007
3879,2007-03-18,18,6,True,3,2007
3907,2007-03-18,18,6,True,3,2007
3925,2007-03-18,18,6,True,3,2007
3953,2007-03-18,18,6,True,3,2007
3967,2007-03-18,18,6,True,3,2007
3975,2007-03-18,18,6,True,3,2007
3987,2007-03-18,18,6,True,3,2007
4013,2007-03-18,18,6,True,3,2007
4015,2007-03-18,18,6,True,3,2007
4031,2007-03-18,18,6,True,3,2007
4035,2007-03-18,18,6,True,3,2007
4087,2007-03-18,18,6,True,3,2007
4103,2007-03-18,18,6,True,3,2007
4107,2007-03-18,18,6,True,3,2007
4127,2007-03-18,18,6,True,3,2007
4135,2007-03-18,18,6,True,3,2007
4183,2007-03-18,18,6,True,3,2007
4215,2007-03-18,18,6,True,3,2007
4217,2007-03-18,18,6,True,3,2007
4225,2007-03-18,18,6,True,3,2007
4255,2007-03-18,18,6,True,3,2007
4269,2007-03-18,18,6,True,3,2007
4299,2007-03-18,18,6,True,3,2007
4319,2007-03-18,18,6,True,3,2007
4345,2007-03-18,18,6,True,3,2007
4347,2007-03-18,18,6,True,3,2007
4357,2007-03-18,18,6,True,3,2007
4359,2007-03-18,18,6,True,3,2007
4371,2007-03-18,18,6,True,3,2007
4395,2007-03-18,18,6,True,3,2007
4403,2007-03-18,18,6,True,3,2007
4411,2007-03-18,18,6,True,3,2007
4463,2007-03-18,18,6,True,3,2007
4491,2007-03-18,18,6,True,3,2007
4503,2007-03-18,18,6,True,3,2007
4505,2007-03-18,18,6,True,3,2007
4523,2007-03-18,18,6,True,3,2007
4537,2007-03-18,18,6,True,3,2007
4545,2007-03-18,18,6,True,3,2007
4547,2007-03-18,18,6,True,3,2007
4555,2007-03-18,18,6,True,3,2007
4557,2007-03-18,18,6,True,3,2007
4599,2007-03-18,18,6,True,3,2007
4607,2007-03-18,18,6,True,3,2007
4633,2007-03-18,18,6,True,3,2007
4643,2007-03-18,18,6,True,3,2007
4645,2007-03-18,18,6,True,3,2007
4677,2007-03-18,18,6,True,3,2007
4735,2007-03-18,18,6,True,3,2007
4745,2007-03-18,18,6,True,3,2007
4787,2007-03-18,18,6,True,3,2007
4793,2007-03-18,18,6,True,3,2007
4813,2007-03-18,18,6,True,3,2007
4839,2007-03-18,18,6,True,3,2007
4865,2007-03-18,18,6,True,3,2007
4901,2007-03-18,18,6,True,3,2007
4905,2007-03-18,18,6,True,3,2007
4915,2007-03-18,18,6,True,3,2007
4935,2007-03-18,18,6,True,3,2007
4995,2007-03-18,18,6,True,3,2007
5023,2007-03-18,18,6,True,3,2007
5029,2007-03-18,18,6,True,3,2007
5037,2007-03-18,18,6,True,3,2007
5051,2007-03-18,18,6,True,3,2007
5053,2007-03-18,18,6,True,3,2007
5091,2007-03-18,18,6,True,3,2007
5133,2007-03-18,18,6,True,3,2007
5141,2007-03-18,18,6,True,3,2007
5201,2007-03-18,18,6,True,3,2007
5211,2007-03-18,18,6,True,3,2007
5237,2007-03-18,18,6,True,3,2007
